# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 10:16:48,Class A,266274000,58.177527,11.065123,Under way using engine,,4.9,205.1,206.0,Unknown,Unknown,,Undefined,,,,Undefined,,Unknown,,AIS,,,,
26/11/2024 23:05:59,Class A,266274000,58.063093,10.887117,Under way using engine,0.0,2.2,19.8,11.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:06:10,Class A,266274000,58.063198,10.887183,Under way using engine,,2.0,7.4,10.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:06:28,Class A,266274000,58.06317,10.887248,Under way using engine,,1.3,161.7,13.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:06:49,Class A,266274000,58.06292,10.8872,Under way using engine,,2.7,185.0,19.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:06:59,Class A,266274000,58.062792,10.887148,Under way using engine,,3.4,186.1,23.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:07:03,Class A,266274000,58.062738,10.887108,Under way using engine,,3.3,199.0,25.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:07:03,Class A,266274000,58.062738,10.887108,Under way using engine,,3.6,200.6,25.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:07:05,Class A,266274000,58.062697,10.887082,Under way using engine,0.0,2.9,194.4,24.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:07:10,Class A,266274000,58.062637,10.887072,Under way using engine,,3.1,190.3,26.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:07:11,Class A,266274000,58.062612,10.887052,Under way using engine,,3.2,197.9,27.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:07:21,Class A,266274000,58.062503,10.886987,Under way using engine,,2.4,193.2,22.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:07:28,Class A,266274000,58.062462,10.887017,Under way using engine,,1.4,171.0,15.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:07:32,Class A,266274000,58.062435,10.887015,Under way using engine,,1.7,186.3,17.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:07:43,Class A,266274000,58.062293,10.886963,Under way using engine,,3.0,194.8,20.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:07:45,Class A,266274000,58.062242,10.886933,Under way using engine,,3.1,192.8,21.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:07:49,Class A,266274000,58.062172,10.886902,Under way using engine,0.0,3.3,192.4,21.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:07:54,Class A,266274000,58.06209,10.88686,Under way using engine,,3.8,196.0,22.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:07:59,Class A,266274000,58.062018,10.886833,Under way using engine,,3.9,192.1,25.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:08:03,Class A,266274000,58.061953,10.88678,Under way using engine,,3.7,198.8,28.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:08:06,Class A,266274000,58.061898,10.88673,Under way using engine,,3.8,202.9,28.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:08:10,Class A,266274000,58.061825,10.88669,Under way using engine,0.0,4.0,197.1,30.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:08:14,Class A,266274000,58.061742,10.886628,Under way using engine,,3.8,202.3,32.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:08:21,Class A,266274000,58.061665,10.886583,Under way using engine,,2.9,194.8,28.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:08:25,Class A,266274000,58.061648,10.886593,Under way using engine,,1.5,184.6,23.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:08:28,Class A,266274000,58.061643,10.886615,Under way using engine,,1.0,149.5,14.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:08:34,Class A,266274000,58.061637,10.886658,Under way using engine,,1.0,131.4,6.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:08:39,Class A,266274000,58.0616,10.886655,Under way using engine,0.0,1.1,184.1,6.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:08:41,Class A,266274000,58.061588,10.886647,Under way using engine,,1.8,189.9,3.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:08:45,Class A,266274000,58.06153,10.886678,Under way using engine,,2.2,170.0,4.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:08:49,Class A,266274000,58.061478,10.886665,Under way using engine,,2.6,184.0,8.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:08:55,Class A,266274000,58.061403,10.886667,Under way using engine,,3.1,177.8,11.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:08:59,Class A,266274000,58.061345,10.886657,Under way using engine,,3.1,182.8,14.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:09:05,Class A,266274000,58.061257,10.886633,Under way using engine,,3.6,180.0,18.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:09:10,Class A,266274000,58.061187,10.886628,Under way using engine,,3.1,185.6,21.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:09:12,Class A,266274000,58.061157,10.886612,Under way using engine,,3.2,190.4,24.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:09:15,Class A,266274000,58.061123,10.88659,Under way using engine,,2.9,198.0,25.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:09:25,Class A,266274000,58.061055,10.886607,Under way using engine,,1.6,154.3,16.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:09:32,Class A,266274000,58.061038,10.886627,Under way using engine,0.0,0.6,163.1,13.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:09:39,Class A,266274000,58.061,10.886657,Under way using engine,,1.2,162.9,14.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:09:49,Class A,266274000,58.06095,10.886627,Under way using engine,,0.8,179.5,12.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:09:52,Class A,266274000,58.060943,10.88665,Under way using engine,,1.0,144.5,11.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:09:56,Class A,266274000,58.060947,10.88668,Under way using engine,,0.5,108.7,10.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:09:59,Class A,266274000,58.060947,10.886682,Under way using engine,,0.2,101.4,9.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:10:02,Class A,266274000,58.06096,10.886683,Under way using engine,,0.3,70.2,8.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:10:10,Class A,266274000,58.060998,10.886743,Under way using engine,,1.1,20.6,6.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:10:12,Class A,266274000,58.061013,10.886753,Under way using engine,,1.1,31.2,9.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:10:15,Class A,266274000,58.061035,10.886765,Under way using engine,,1.4,10.7,11.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:10:21,Class A,266274000,58.061075,10.886778,Under way using engine,,1.9,23.7,11.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:10:32,Class A,266274000,58.06122,10.886842,Under way using engine,0.0,2.9,11.2,14.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:10:35,Class A,266274000,58.061273,10.886907,Under way using engine,,3.2,23.7,17.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:10:39,Class A,266274000,58.06133,10.88693,Under way using engine,,3.0,16.5,21.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:10:43,Class A,266274000,58.061367,10.886943,Under way using engine,,2.8,16.7,17.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:10:51,Class A,266274000,58.061435,10.886995,Under way using engine,0.0,1.8,9.5,21.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:10:56,Class A,266274000,58.061462,10.887053,Under way using engine,0.0,1.7,34.5,20.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:10:59,Class A,266274000,58.061477,10.88706,Under way using engine,,1.4,21.8,19.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:11:02,Class A,266274000,58.06149,10.887065,Under way using engine,,1.1,27.7,19.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:11:10,Class A,266274000,58.061525,10.88711,Under way using engine,0.0,1.1,32.3,19.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:11:38,Class A,266274000,58.06166,10.887268,Under way using engine,0.0,1.5,28.3,18.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:11:59,Class A,266274000,58.061857,10.887397,Under way using engine,,2.6,23.3,20.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:12:10,Class A,266274000,58.061965,10.887492,Under way using engine,,2.3,29.8,20.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:12:24,Class A,266274000,58.062068,10.887618,Under way using engine,,2.0,32.0,15.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:12:24,Class A,266274000,58.062068,10.887618,Under way using engine,,2.1,29.5,15.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:12:31,Class A,266274000,58.062155,10.887667,Under way using engine,,2.4,23.9,12.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:12:35,Class A,266274000,58.062202,10.887733,Under way using engine,,2.8,27.8,12.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:12:42,Class A,266274000,58.062288,10.887783,Under way using engine,,3.1,22.2,7.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:12:45,Class A,266274000,58.062338,10.887813,Under way using engine,,3.5,17.8,2.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:12:54,Class A,266274000,58.062507,10.887883,Under way using engine,,3.7,11.6,359.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:12:59,Class A,266274000,58.06258,10.887883,Under way using engine,,3.9,4.8,355.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:13:12,Class A,266274000,58.062825,10.887902,Under way using engine,,4.2,355.3,355.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:13:21,Class A,266274000,58.062997,10.8879,Under way using engine,,4.1,357.5,354.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:13:59,Class A,266274000,58.063837,10.88787,Under way using engine,,5.4,357.9,346.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:14:10,Class A,266274000,58.064142,10.887773,Under way using engine,,6.2,352.1,347.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:14:12,Class A,266274000,58.064202,10.887738,Under way using engine,0.0,6.4,345.2,344.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:14:16,Class A,266274000,58.06433,10.887685,Under way using engine,,6.9,350.4,343.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:14:48,Class A,266274000,58.065422,10.887212,Under way using engine,,7.0,345.9,343.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:14:59,Class A,266274000,58.065713,10.88707,Under way using engine,,6.6,349.8,344.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:15:08,Class A,266274000,58.065993,10.886917,Under way using engine,,6.3,342.5,343.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:15:18,Class A,266274000,58.066282,10.886765,Under way using engine,,6.6,342.0,342.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:15:48,Class A,266274000,58.067203,10.886338,Under way using engine,,6.0,346.6,343.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:15:58,Class A,266274000,58.067422,10.886247,Under way using engine,0.0,5.4,344.6,344.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:16:08,Class A,266274000,58.067673,10.886128,Under way using engine,,5.0,345.1,342.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:16:18,Class A,266274000,58.067903,10.886045,Under way using engine,0.0,5.2,347.0,342.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:16:23,Class A,266274000,58.067903,10.886045,Under way using engine,0.0,5.2,347.0,342.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:16:58,Class A,266274000,58.068985,10.885647,Under way using engine,0.0,6.4,344.1,347.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:17:08,Class A,266274000,58.069293,10.88554,Under way using engine,0.0,6.2,343.8,346.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:17:18,Class A,266274000,58.06956,10.885435,Under way using engine,0.0,5.8,346.0,344.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:17:58,Class A,266274000,58.070603,10.885018,Under way using engine,0.0,5.9,346.4,346.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:18:08,Class A,266274000,58.07091,10.8849,Under way using engine,,6.0,345.2,342.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:19:08,Class A,266274000,58.072052,10.88452,Under way using engine,,3.3,353.6,343.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:19:18,Class A,266274000,58.072198,10.884458,Under way using engine,,3.3,353.7,341.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:19:59,Class A,266274000,58.072752,10.884285,Under way using engine,,3.2,349.3,346.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:20:18,Class A,266274000,58.073033,10.884273,Under way using engine,,3.1,6.3,349.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:20:59,Class A,266274000,58.07355,10.884358,Under way using engine,0.0,2.8,8.0,350.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:21:08,Class A,266274000,58.073685,10.884372,Under way using engine,,2.7,9.8,352.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:21:18,Class A,266274000,58.073817,10.884373,Under way using engine,,2.7,352.8,350.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:21:28,Class A,266274000,58.073943,10.884393,Under way using engine,,2.8,2.9,347.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:21:38,Class A,266274000,58.074053,10.884407,Under way using engine,,2.8,10.2,349.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:21:49,Class A,266274000,58.074192,10.884433,Under way using engine,,2.6,355.5,351.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:21:59,Class A,266274000,58.074318,10.884453,Under way using engine,,2.7,349.7,350.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:22:08,Class A,266274000,58.074437,10.884468,Under way using engine,,2.5,359.0,349.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:22:18,Class A,266274000,58.074558,10.884463,Under way using engine,,2.4,354.5,349.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:22:28,Class A,266274000,58.07468,10.884472,Under way using engine,0.0,2.6,2.6,348.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:22:38,Class A,266274000,58.074798,10.884475,Under way using engine,,2.7,9.6,347.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:22:49,Class A,266274000,58.074932,10.884495,Under way using engine,0.0,2.6,8.3,348.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:23:09,Class A,266274000,58.07518,10.884493,Under way using engine,,2.8,7.9,345.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:23:18,Class A,266274000,58.075273,10.884473,Under way using engine,,2.6,1.5,345.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:23:28,Class A,266274000,58.075413,10.88448,Under way using engine,,2.9,9.0,347.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:23:38,Class A,266274000,58.07552,10.884473,Under way using engine,0.0,2.7,1.4,346.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:23:49,Class A,266274000,58.075655,10.884457,Under way using engine,0.0,2.7,3.6,345.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:24:18,Class A,266274000,58.076015,10.884497,Under way using engine,,2.7,20.6,349.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:24:28,Class A,266274000,58.076153,10.884522,Under way using engine,,2.6,10.2,347.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:24:39,Class A,266274000,58.076275,10.884515,Under way using engine,0.0,2.7,0.2,347.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:24:49,Class A,266274000,58.076393,10.884518,Under way using engine,,2.5,4.9,348.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:25:09,Class A,266274000,58.076648,10.884532,Under way using engine,,2.7,4.6,343.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:25:14,Class A,266274000,58.076693,10.884505,Under way using engine,,2.5,354.4,338.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:25:14,Class A,266274000,58.076693,10.884505,Under way using engine,,2.6,1.3,338.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:25:14,Class A,266274000,58.076705,10.884512,Under way using engine,,2.6,1.3,338.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:25:18,Class A,266274000,58.076745,10.884513,Under way using engine,,2.7,356.2,341.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:25:26,Class A,266274000,58.076847,10.884478,Under way using engine,,2.9,348.6,338.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:25:28,Class A,266274000,58.076883,10.88447,Under way using engine,,2.7,356.8,337.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:25:32,Class A,266274000,58.076922,10.884452,Under way using engine,,2.8,344.9,338.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
26/11/2024 23:25:39,Class A,266274000,58.077008,10.884427,Under way using engine,,2.7,340.1,338.0,6825490,SDLE,KENNEDY,Fishing,,7.0,34.0,GPS,4.5,0,,AIS,20.0,14.0,1.0,6.0
